WKT,SA22018_V1_00,SA22018_V1_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,Shape_X,Shape_Y
"POINT (19219413.601329 -5398985.22915757)",331200,Huntsbury,1.36519209,1.36519209,1571811.8131,5175935.79105,-43.56900535,172.6509299,19219413.6013,-5398985.22916
"POINT (19218266.0628852 -5400368.1759284)",331300,Cashmere East,2.32707304,2.32707304,1570983.69885,5174932.6512,-43.57800586,172.64062139,19218266.0629,-5400368.17593
"POINT (19221551.9802757 -5397660.44198427)",331400,Hillsborough (Christchurch City),1.6440045,1.6440045,1573359.21465,5176899.8191,-43.56038209,172.67013928,19221551.9803,-5397660.44198
"POINT (19223118.5554753 -5397790.73671543)",331500,Woolston South,2.40401821,2.40401821,1574496.1438,5176810.03555,-43.56123026,172.68421207,19223118.5555,-5397790.73672
"POINT (19223095.1661472 -5403058.98489038)",331600,Port Hills,44.47844245,44.47844245,1574493.65085,5173002.3912,-43.59551435,172.68400196,19223095.1661,-5403058.98489
"POINT (19229237.2155127 -5393193.38049086)",331700,South New Brighton,2.76495815,2.76495815,1578924.82445,5180149.87935,-43.53129617,172.73917693,19229237.2155,-5393193.38049
"POINT (19224898.7032475 -5397617.77707178)",331800,Brookhaven-Ferrymead,2.67350759,2.67350759,1575787.19575,5176939.85815,-43.56010436,172.70020341,19224898.7032,-5397617.77707
"POINT (19226257.5965468 -5400310.51129572)",331900,Heathcote Valley,4.18072938,4.18072938,1576779.82925,5174996.88705,-43.57763059,172.71241055,19226257.5965,-5400310.5113
"POINT (19226980.2523512 -5398268.03857038)",332000,Mount Pleasant,2.47292755,2.47292755,1577298.98365,5176475.03835,-43.56433719,172.71890228,19226980.2524,-5398268.03857
"POINT (19228411.1730808 -5398473.16874149)",332100,Redcliffs,1.85691568,1.85691568,1578337.5462,5176330.1795,-43.56567241,172.73175646,19228411.1731,-5398473.16874
"POINT (19218169.4752315 -5408752.2382807)",332200,Governors Bay,3.22077681,3.22077681,1570939.9088,5168875.5192,-43.6325423,172.63975372,19218169.4752,-5408752.23828
"POINT (19247888.0023396 -5411753.31633715)",332300,Inlets other Christchurch City,0,36.58604263,1592477.7754,5166767.611,-43.65205162,172.9067198,19247888.0023,-5411753.31634
"POINT (19230201.2463839 -5399425.48626304)",332400,Clifton Hill,2.56104543,2.56104543,1579638.24245,5175645.8565,-43.57187078,172.74783696,19230201.2464,-5399425.48626
"POINT (19225598.7149903 -5404828.78958517)",332500,Lyttelton,4.45583763,4.45583763,1576313.4704,5171730.42005,-43.6070273,172.70649172,19225598.715,-5404828.78959
"POINT (19233995.7848677 -5405149.36403314)",332600,Inlet Port Lyttelton,0,42.65055545,1582401.56125,5171517.5853,-43.60911247,172.78192388,19233995.7849,-5405149.36403
"POINT (19231951.804838 -5399896.10081045)",332700,Sumner,2.64083941,2.64083941,1580909.0219,5175309.42815,-43.57493364,172.7635625,19231951.8048,-5399896.10081
"POINT (19226321.230984 -5414751.49607085)",332800,Teddington,46.15461415,46.15461415,1576862.02875,5164567.88565,-43.67153578,172.71298219,19226321.231,-5414751.49607
"POINT (19228781.3495982 -5408469.52315857)",332900,Diamond Harbour,4.06451978,4.06451978,1578629.11935,5169108.61905,-43.63070411,172.73508181,19228781.3496,-5408469.52316
"POINT (19208901.3132789 -5434290.97881363)",333000,Inland water Lake Ellesmere/Te Waihora South,0,63.30783375,1564322.2777,5150426.75055,-43.79836136,172.55649641,19208901.3133,-5434290.97881
"POINT (19227808.0298606 -5431585.74366015)",333100,Banks Peninsula South,371.91122492,377.85906378,1577978.80635,5152434.3189,-43.78081842,172.72633833,19227808.0299,-5431585.74366
"POINT (19250623.8854379 -5415410.81283921)",333200,Eastern Bays-Banks Peninsula,368.25130116,368.25130116,1594461.86715,5164129.84305,-43.67581961,172.93129665,19250623.8854,-5415410.81284
"POINT (19253063.9263852 -5440985.63561073)",333300,Akaroa Harbour,162.22686612,162.22686612,1596239.1723,5145702.01805,-43.84175281,172.95321591,19253063.9264,-5440985.63561
"POINT (19249572.4379472 -5440149.40119665)",333400,Inlet Akaroa Harbour,0,44.26375223,1593717.30285,5146301.8995,-43.83633448,172.92185134,19249572.4379,-5440149.4012
"POINT (19254769.6938004 -5435642.84851888)",333500,Akaroa,2.03197111,2.03197111,1597469.4921,5149548.4001,-43.80712605,172.96853908,19254769.6938,-5435642.84852
"POINT (19123256.4758328 -5385763.3469949)",333800,Glenroy-Hororata,644.35234022,644.35234022,1501918.71395,5184844.7692,-43.48288665,171.78713574,19123256.4758,-5385763.34699
"POINT (19148471.4351896 -5384274.3929761)",333900,Glentunnel,159.68294866,159.68294866,1520223.33615,5186164.61895,-43.47318088,172.01364558,19148471.4352,-5384274.39298
"POINT (19158075.1216324 -5388076.38872838)",334000,Darfield,15.14334504,15.14334504,1527230.781,5183491.59545,-43.49796117,172.09991696,19158075.1216,-5388076.38873
"POINT (19169179.0388027 -5384529.4911516)",334100,Kirwee,97.18899601,97.18899601,1535270.49405,5186141.34335,-43.47484385,172.19966515,19169179.0388,-5384529.49115
